22009	1997	0.0004543796
5700	English	0.0004534383
9826	Judaism	0.0004532389
12380	Moon	0.0004532095
9308	International Telecommunication Union	0.0004525775
29602	New Zealand	0.0004510806
22132	1740s	0.0004506870
3202	Capitalism	0.0004501942
22430	1750s	0.0004492337
22018	1969	0.0004490582
5632	Economics	0.0004490153
12320	Monaco	0.0004490019
30435	Information	0.0004480345
6568	Finland	0.0004436210
7387	German language	0.0004428546
22043	1996	0.0004419346
21826	Year in Review 18th Century	0.0004408284
4192	Chinese calendar	0.0004379405
12518	Molecule	0.0004377712
22035	1st century	0.0004358833
30322	Law	0.0004339738
4817	DNA	0.0004320076
9781	JapanConstitution	0.0004298130
6580	French language	0.0004296468
17311	South America	0.0004293178
22141	9th century	0.0004280701
22146	2nd century	0.0004270413
13079	Marie Curie	0.0004269123
22052	11th century	0.0004260167
22075	1992	0.0004254079
13794	Natural number	0.0004247736
16472	Religion	0.0004246977
22131	1730s	0.0004243956
29521	Buddhism	0.0004243688
23768	2030s	0.0004224135
14804	Poker	0.0004217085
22076	1988	0.0004201145
29848	History	0.0004200761
15862	Pierre Curie	0.0004193341
19329	Topology	0.0004168825
3693	Central America	0.0004161576
22062	1968	0.0004161340
15004	Proton	0.0004110644
9817	Japanese language	0.0004110576
22151	1967	0.0004081307
22150	1971	0.0004064300
19373	Time	0.0004050599
15236	Protein	0.0004039033
13765	New Testament	0.0004038001
22155	1978	0.0004034073
22140	10th century	0.0004013889
22167	1720s	0.0004009805
2136	Britain	0.0004004169
4821	Democracy	0.0003998483
21253	William Shakespeare	0.0003997102
21815	Year in Review 7th Century	0.0003984949
8287	Hydrogen	0.0003974247
1925	Berlin	0.0003957777
13638	Neutron	0.0003945602
29359	New York City	0.0003937080
22070	1960	0.0003929399
21324	War	0.0003925953
22047	1980	0.0003908606
12328	Monaco/Transnational issues	0.0003884080
22163	1986	0.0003859008
257	American Civil War	0.0003851139
19296	The Simpsons	0.0003849428
22178	1981	0.0003800323
22261	1933	0.0003799689
22002	1918	0.0003792502
22435	1710s	0.0003790287
3137	Czech Republic	0.0003789943
29978	Byzantine Empire	0.0003780009
3103	Constellation	0.0003779873
21787	Yugoslavia	0.0003752600
22129	1970	0.0003745725
22036	1942	0.0003741768
13994	Nuclear weapon	0.0003697003
105	Andorra	0.0003693873
31842	Jews	0.0003683170
17266	Statistics	0.0003681831
11128	Language	0.0003676735
22111	1940	0.0003674539
9232	Isle of Man	0.0003668849
22153	1973	0.0003652587
22010	1951	0.0003652403
8302	Holy Roman Empire	0.0003649010
16338	Quantum mechanics	0.0003639734
19016	Sardinia	0.0003635276
22026	1901	0.0003631788
22069	1959	0.0003627157
31815	Sport	0.0003625859
12054	Mathematician	0.0003597353
17340	Star	0.0003590974
21968	1964	0.0003587974
29986	Star Trek	0.0003579592
22061	1974	0.0003570854
3038	Country	0.0003569384
15450	Palestine	0.0003559567
17911	Subset	0.0003555201
22038	1946	0.0003554571
15261	Prime number	0.0003537953
22371	1935	0.0003526331
22158	1982	0.0003524111
17367	Socialism	0.0003522687
22017	1926	0.0003508073
2251	Biochemistry	0.0003505097
22302	1690s	0.0003499723
22065	1995	0.0003491623
12003	Middle Ages	0.0003490172
22373	1954	0.0003477893
22039	1941	0.0003463456
22156	1979	0.0003449620
22030	1944	0.0003439582
6789	Force	0.0003438304
183	Afghanistan	0.0003437600
12019	Michigan	0.0003436756
21816	Year in Review 8th Century	0.0003435083
22120	1962	0.0003431244
21989	1984	0.0003421346
29718	Iraq	0.0003416964
12149	Metal	0.0003415153
32275	Nazism	0.0003394619
14944	Pakistan	0.0003394392
32531	IBM	0.0003377265
22303	1680s	0.0003373059
30542	1938	0.0003370880
22022	1939	0.0003367461
22068	1976	0.0003344529
23530	1670s	0.0003336118
2207	Baseball	0.0003332974
5639	Evolution	0.0003327786
10033	Julius Caesar	0.0003326045
16493	Romania	0.0003324162
12024	Macbeth	0.0003322313
21967	1977	0.0003322008
22162	1987	0.0003318276
22154	1975	0.0003314903
1944	Brazil	0.0003308900
16618	Rock	0.0003308493
21987	1952	0.0003306944
16510	Role-playing game	0.0003300095
16884	Roman	0.0003285682
29109	Washington, D.C.	0.0003278513
22144	5th century	0.0003275922
22145	3rd century	0.0003274444
146	Alphabet	0.0003268930
477	Athens	0.0003267867
3157	Cooking	0.0003258005
22157	1983	0.0003252664
12075	Muhammad	0.0003241191
29608	Cuba	0.0003234328
22097	1640s	0.0003234024
23526	1660s	0.0003231674
12084	Metre	0.0003225432
22080	1928	0.0003224006
23555	1590s	0.0003219867
22081	1924	0.0003218662
19611	Tanakh	0.0003209492
29502	Adolf Hitler	0.0003208445
29760	System	0.0003206982
3163	Video game	0.0003204831
22304	1620s	0.0003201505
30445	Sound	0.0003191063
5819	Euro	0.0003188577
70	Aristotle	0.0003179052
17289	Stockholm	0.0003177535
30755	Temperature	0.0003177309
15241	Gasoline	0.0003175825
22037	1943	0.0003172693
22628	1610s	0.0003163731
30440	Gas	0.0003162953
22609	1560s	0.0003160362
73	Academy Awards	0.0003159614
204	Algorithm	0.0003150656
22077	1972	0.0003149001
24304	Eastern Europe	0.0003147451
209	Alexander the Great	0.0003145377
23554	1580s	0.0003143269
22063	1929	0.0003137308
22025	1913	0.0003133669
22326	1630s	0.0003132158
9361	Industrial Revolution	0.0003131782
29715	Syria	0.0003131197
30668	Rational number	0.0003129087
12116	Microsoft	0.0003116783
22160	1570s	0.0003116201
21825	Year in Review 17th Century	0.0003112196
358	Alcohol	0.0003108642
22082	1920	0.0003106629
22079	1936	0.0003097555
14321	Oxygen	0.0003096509
23864	2040s	0.0003083960
12106	Manga	0.0003081723
22088	1937	0.0003077041
5785	Ernest Hemingway	0.0003076881
23531	1650s	0.0003074174
22264	1925	0.0003073441
7469	German	0.0003072793
3180	City	0.0003068889
22306	1930	0.0003067668
22251	1955	0.0003066609
9318	Indo-European languages	0.0003063696
22185	1540s	0.0003062206
12153	Mass	0.0003060358
22003	1917	0.0003057958
12374	Middle East	0.0003054941
6034	Electric charge	0.0003048063
5855	Electromagnetism	0.0003043979
9144	Indonesia	0.0003012962
22071	1919	0.0003004256
7620	Government	0.0002995101
23516	1550s	0.0002995001
22260	1923	0.0002993297
22050	4th century	0.0002989469
30538	Great Depression	0.0002986301
23510	1530s	0.0002975078
14342	Old Testament	0.0002971874
14972	Philosopher	0.0002971293
22024	1912	0.0002966378
22171	1870	0.0002966012
22014	1957	0.0002963872
30637	Isotope	0.0002962906
510	Augustus	0.0002959128
10569	Karl Marx	0.0002959020
30117	Game	0.0002957049
182	Albert Einstein	0.0002948817
14959	Particle physics	0.0002941765
21824	Year in Review 16th Century	0.0002940466
3558	Color	0.0002940030
9238	Iron	0.0002936169
30228	Cryptography	0.0002927104
22095	1966	0.0002927051
10115	Jerusalem	0.0002921066
22384	1520s	0.0002917779
22127	1921	0.0002916197
22078	1956	0.0002912008
12504	Muslim	0.0002909265
3419	Comic strip	0.0002894622
21814	Year in Review 6th Century	0.0002885293
5192	Digital signal processing	0.0002878728
22608	1510s	0.0002862118
22518	690s	0.0002857797
22263	1922	0.0002843201
22177	1932	0.0002838896
22096	1490s	0.0002832335
30543	1950	0.0002830027
30827	Architecture	0.0002829285
21817	Year in Review 9th Century	0.0002817244
11202	Lithuania	0.0002809347
22236	1st century BC	0.0002798957
2256	British	0.0002793982
22055	1963	0.0002789252
3372	Constantinople	0.0002785867
12045	Microsoft Windows	0.0002764642
31732	Atomic clock	0.0002762316
19276	Texas	0.0002761366
30667	University	0.0002760597
20503	Ukraine	0.0002759788
2148	Bavaria	0.0002758016
14747	Psychology	0.0002757533
25133	Gravity	0.0002751883
22345	1958	0.0002750895
17357	Slovakia	0.0002729205
17859	Set theory	0.0002726542
30969	Species	0.0002724869
6960	French Revolution	0.0002717901
2113	Brain	0.0002715991
13968	Nationalism	0.0002708121
20595	USA	0.0002702726
30417	Ion	0.0002701794
4724	Caribbean Sea	0.0002700540
22013	1911	0.0002695284
1765	Alexandria	0.0002689216
30143	River	0.0002678630
16550	Renaissance	0.0002677319
22331	1927	0.0002677284
29616	Wikipedia	0.0002676435
22501	1480s	0.0002675195
22152	1965	0.0002657798
1932	Bit	0.0002657763
22372	1934	0.0002656009
8958	History of science and technology	0.0002653820
22881	2002	0.0002650247
21316	World Wide Web	0.0002649953
20083	Top-level domain	0.0002646709
11121	Luxembourg	0.0002646146
20937	Vector space	0.0002645119
3095	Constitution	0.0002640697
3618	Crystal	0.0002639006
27591	Transmission	0.0002633766
30925	Actor	0.0002633285
29278	Saudi Arabia	0.0002626119
9174	Inventor	0.0002625909
22500	1470s	0.0002625859
31012	Linguistics	0.0002613586
14359	Opera	0.0002609883
11143	Logical fallacy	0.0002594312
5866	Electricity	0.0002592932
21813	Year in Review 5th Century	0.0002590421
14764	Plato	0.0002587964
13576	North Sea	0.0002585460
29584	Fish	0.0002580575
13234	Modulation	0.0002572790
9351	ISO 3166	0.0002571589
12034	Massachusetts Institute of Technology	0.0002563291
9114	Iceland	0.0002561472
22386	1460s	0.0002555586
32139	Estonia	0.0002541212
14743	Planet	0.0002536341
22425	790s	0.0002535128
19278	The Beatles	0.0002532865
9123	Industry	0.0002532037
30439	Liquid	0.0002526721
22189	1868	0.0002522306
8274	History of Germany	0.0002518620
22016	1931	0.0002518474
29753	Charles Darwin	0.0002516850
23667	1440s	0.0002506809
9173	Isaac Newton	0.0002504651
22093	1915	0.0002503878
7645	Genetics	0.0002497722
21877	Zeus	0.0002492300
17378	Soccer	0.0002483784
29782	Bacteria	0.0002480919
13807	Nucleus	0.0002480744
22243	1430s	0.0002472756
12076	Morse code	0.0002470247
23695	1390s	0.0002466794
30438	Solid	0.0002463261
116	Agriculture	0.0002456941
30545	1914	0.0002443851
23669	1410s	0.0002437905
1992	Bangladesh	0.0002437880
23668	1420s	0.0002434910
22537	1380s	0.0002428265
17288	Scandinavia	0.0002423042
1931	Beer	0.0002420837
3127	Software	0.0002419147
25393	Jupiter	0.0002417830
8437	History of England	0.0002416924
30397	Argentina	0.0002413971
14752	Probability	0.0002410929
23751	1370s	0.0002410331
30419	Geography	0.0002408041
10002	J. R. R. Tolkien	0.0002404595
3044	Calculus	0.0002402282
22502	1450s	0.0002395973
26766	Communications	0.0002390159
23465	1360s	0.0002388757
22287	1603	0.0002388095
5654	Enzyme	0.0002386444
15208	Pi	0.0002385069
12089	Medicine	0.0002381331
13591	National Football League	0.0002378295
20951	Vatican City	0.0002378282
30656	Matter	0.0002370567
21492	Warsaw Pact	0.0002366706
29677	Linux	0.0002366317
21823	Year in Review 15th Century	0.0002356713
6632	French	0.0002356251
23752	1340s	0.0002353093
29994	Faroe Islands	0.0002349661
8496	History of Egypt	0.0002349324
6613	Food	0.0002342958
9268	Information theory	0.0002336781
16482	Roman alphabet	0.0002335047
5961	Euclidean space	0.0002334092
17969	Super Bowl	0.0002332853
8298	Hawaii	0.0002329171
21822	Year in Review 14th Century	0.0002322879
30690	Plant	0.0002320396
19328	Thermodynamics	0.0002319858
470	Amino acid	0.0002319751
30426	Napoleon Bonaparte	0.0002313401
11120	Latvia	0.0002312074
21835	Year	0.0002311650
11311	Liechtenstein	0.0002311131
4156	Colony	0.0002309215
12162	Munich	0.0002307520
18589	Speed of light	0.0002297981
22094	1910	0.0002295147
3177	Condensed matter physics	0.0002294162
23446	1350s	0.0002292546
1946	Black Sea	0.0002291834
8289	Hydrocarbon	0.0002289334
12494	Mao Zedong	0.0002280568
23753	1330s	0.0002277096
85	Algeria	0.0002272411
22192	1898	0.0002271964
19364	Theory of relativity	0.0002264770
21439	Wave	0.0002263698
23515	22nd century	0.0002250232
32012	Musical instrument	0.0002249596
29168	Peru	0.0002246851
11522	Los Angeles	0.0002245415
292	Archipelago	0.0002243695
22536	1320s	0.0002240762
6890	Fascism	0.0002236509
29856	Animal	0.0002227091
17867	Summer Olympic Games	0.0002226819
12248	Martinique	0.0002225060
7729	Graph theory	0.0002224542
29314	Public switched telephone network	0.0002220353
29719	Jordan	0.0002219613
9821	Jazz	0.0002215722
22190	1869	0.0002212053
8511	Hydrogen bond	0.0002211232
6607	Free software	0.0002209153
18130	Slavery	0.0002208417
1963	Bulgaria	0.0002206479
1995	Belarus	0.0002202427
12823	Metric space	0.0002201588
32554	Madrid	0.0002198367
30391	American football	0.0002194657
22044	1905	0.0002192727
21086	Vietnam War	0.0002189234
22116	1893	0.0002185735
32458	1865	0.0002184740
3603	Cell	0.0002184403
8316	History of Spain	0.0002182238
29462	Marxism	0.0002180414
29366	Human	0.0002179618
31511	Popular music	0.0002173215
8409	Hebrew language	0.0002169286
3075	Colombia	0.0002168045
12344	Morocco	0.0002167165
22100	1789	0.0002166960
22535	1310s	0.0002166043
16460	Romance languages	0.0002165704
14462	Orbit	0.0002162538
13747	Northern Mariana Islands	0.0002160633
6228	Equinox	0.0002160555
8465	Hinduism	0.0002157512
248	Aircraft	0.0002150721
3132	Charlemagne	0.0002145813
11172	Libya	0.0002137162
3752	Comic book	0.0002135410
28142	Astronomy	0.0002135176
13672	Navassa Island	0.0002131294
16672	RNA	0.0002130487
29243	Solomon Islands	0.0002125513
17379	SI base unit	0.0002123895
29934	Mars	0.0002122396
29188	Ethiopia	0.0002121346
29452	Massachusetts	0.0002120355
18878	Sighthound	0.0002119921
12336	Montserrat	0.0002119347
18591	Synchronization	0.0002110711
17353	Spanish language	0.0002110101
9834	Joseph Stalin	0.0002107954
14792	Polymer	0.0002107923
22074	1896	0.0002107682
29559	Gene	0.0002106036
30536	1909	0.0002103622
7474	General relativity	0.0002101602
13592	Nazi Germany	0.0002100926
16674	Russian Revolution	0.0002100365
19537	Tuvalu	0.0002099492
22229	90s	0.0002097745
22083	1916	0.0002097137
15200	Pinyin	0.0002089853
1923	Blues	0.0002088993
20974	Virginia	0.0002085183
16044	Persian Gulf	0.0002081982
17901	Sicily	0.0002081807
22514	650s	0.0002077004
30732	United States Navy	0.0002074199
147	Atomic number	0.0002071981
5883	European Parliament	0.0002071088
23409	1180s	0.0002070522
32027	Object-oriented programming	0.0002067429
13619	Nile	0.0002067260
22550	1170s	0.0002066803
9342	Iberian Peninsula	0.0002060487
19789	Terrorism	0.0002055849
2146	Bundesland	0.0002053184
7541	Greenland	0.0002051218
17436	Stephen King	0.0002051110
31092	Gregorian calendar	0.0002047828
29416	Jesus	0.0002045492
22621	590s	0.0002045223
23410	1190s	0.0002043195
12124	Monarchy	0.0002042153
3282	Clipperton Island	0.0002039618
22318	1160s	0.0002039592
22110	1890	0.0002037416
29532	George W. Bush	0.0002037062
17259	Star Wars	0.0002036615
25726	History of Liechtenstein	0.0002035404
3107	Copyright	0.0002034803
13724	Niger	0.0002027154
20600	Universe	0.0002010739
435	Artificial intelligence	0.0002009701
21085	Vikings	0.0002006392
18123	Strong interaction	0.0002005538
6676	French Polynesia	0.0002001250
19610	Torah	0.0001999876
19500	Tromelin Island	0.0001998083
22473	610s	0.0001997668
3375	Constitutional monarchy	0.0001997483
29527	Istanbul	0.0001993541
2172	Baseball statistics	0.0001986652
30627	Kelvin	0.0001986125
30142	Ocean	0.0001985746
17380	Second	0.0001983339
30418	Literature	0.0001982292
21304	Wavelength	0.0001978464
23767	1290s	0.0001977619
3367	Consonant	0.0001977199
3544	Carbon dioxide	0.0001977032
21556	Western Europe	0.0001973438
9248	ITU-T	0.0001972313
9432	Infrared	0.0001971414
31806	Cricket	0.0001970571
22513	640s	0.0001968340
5878	European Community	0.0001961455
192	Art	0.0001955604
21820	Year in Review 12th Century	0.0001952769
5890	Existentialism	0.0001951774
12282	Mayotte	0.0001948834
5938	Electronics	0.0001946225
21802	Year in Review 1st Century	0.0001945152
22517	680s	0.0001942229
22516	670s	0.0001938324
22515	660s	0.0001937291
8536	Horse	0.0001934539
23397	1140s	0.0001933844
8255	HTML	0.0001933304
4141	Chicago	0.0001929736
22474	630s	0.0001925233
6247	Elizabeth I of England	0.0001925206
28410	Vienna	0.0001922566
17269	Swedish language	0.0001919656
19371	Telegraphy	0.0001919330
14966	Physicist	0.0001919091
24010	Quran	0.0001917750
1927	Bill Clinton	0.0001916950
23761	1220s	0.0001916369
3708	Cardinal number	0.0001915142
17442	Special relativity	0.0001915120
8894	Henry VIII of England	0.0001914984
14915	Petroleum	0.0001913250
12118	Moscow	0.0001911644
249	Alfred Nobel	0.0001910701
22324	1815	0.0001904867
13755	Northern Mariana Islands/Transnational issues	0.0001904102
22139	620s	0.0001900501
22431	740s	0.0001900300
15072	Paracel Islands	0.0001899895
21330	West Germany	0.0001899465
23765	1270s	0.0001896540
13538	Neuron	0.0001894923
8620	Hellenistic civilization	0.0001894498
22188	1867	0.0001894285
24012	Network	0.0001890397
23394	1130s	0.0001890373
30641	Abstract algebra	0.0001887025
22434	710s	0.0001885992
22432	730s	0.0001884523
23933	Football Hall of Fame	0.0001883382
15575	President of the United States	0.0001883345
22433	720s	0.0001883154
22503	1150s	0.0001883096
19670	Topological space	0.0001882669
23766	1280s	0.0001876257
12158	Mineral	0.0001874498
17739	Solomon Islands/Transnational issues	0.0001874250
23762	1230s	0.0001873268
6233	Earthquake	0.0001872979
32608	World Bank	0.0001871257
15099	Philippines	0.0001870951
29692	Hebrew	0.0001870936
12343	Montserrat/Transnational issues	0.0001869009
26716	Channel	0.0001867891
22456	1830	0.0001867450
29539	Malaysia	0.0001867446
3450	Chinese language	0.0001866130
15472	Ptolemy	0.0001860216
22428	760s	0.0001859867
31313	Nordic countries	0.0001858613
28931	Java	0.0001853330
19543	Tuvalu/Transnational issues	0.0001852133
29855	Vladimir Lenin	0.0001852038
22169	1871	0.0001852018
9865	Jarvis Island	0.0001851616
22427	770s	0.0001849020
22220	0s	0.0001846183
7361	Guitar	0.0001845371
15219	Protocol	0.0001844467
22085	1895	0.0001844155
21819	Year in Review 11th Century	0.0001843598
21337	William Blake	0.0001841993
22426	780s	0.0001836376
23764	1260s	0.0001834483
23763	1240s	0.0001833910
12516	Microprocessor	0.0001830833
14791	Polynomial	0.0001824671
31526	Boston	0.0001824071
29629	John F. Kennedy	0.0001822370
21504	Wheel of the Year	0.0001821748
17920	Sinai Peninsula	0.0001821054
69	Abraham Lincoln	0.0001815631
18032	Sequence	0.0001814113
9218	Italian language	0.0001813117
22224	40s	0.0001812677
11145	Laser	0.0001812255
31780	Military history	0.0001810767
9845	Jamaica	0.0001810278
29111	Copper	0.0001810138
22429	750s	0.0001809449
29613	Global warming	0.0001808877
23733	1210s	0.0001807929
29485	Franks	0.0001807324
17384	SI unit	0.0001806263
7386	Germanic languages	0.0001804408
16489	Ronald Reagan	0.0001796653
4175	Cathode	0.0001795747
4790	Derivative	0.0001791380
7606	Geology	0.0001788938
10500	Kazakhstan	0.0001788060
23393	1120s	0.0001787143
22057	1906	0.0001787097
21335	Web browser	0.0001784761
8288	Helium	0.0001782842
22104	1883	0.0001779926
22048	1863	0.0001779021
3045	Communication	0.0001777869
24800	Viking program	0.0001775607
21821	Year in Review 13th Century	0.0001772859
22148	1873	0.0001771193
22172	1874	0.0001770532
30392	Arctic Ocean	0.0001769917
17963	Semiconductor	0.0001763453
29764	1776	0.0001762438
9882	Johnston Atoll	0.0001760882
22360	1879	0.0001758266
23546	1250s	0.0001757236
21269	Wine	0.0001756358
30563	BBC	0.0001755201
286	Aluminium	0.0001753927
9167	Intel	0.0001753892
16735	Radiation	0.0001753312
22222	20s	0.0001745345
22060	1900	0.0001744887
29880	Elizabeth II	0.0001744256
22225	50s	0.0001743952
29721	Martin Luther	0.0001743403
29207	Judicial branch	0.0001741768
3369	Channel Islands	0.0001740203
2282	Blood	0.0001736467
22117	1897	0.0001735107
14749	Poetry	0.0001734590
14247	Nuclear reactor	0.0001733665
3988	Cuisine	0.0001733220
32278	Memory	0.0001732300
22734	190s	0.0001731904
22223	30s	0.0001729078
22191	1899	0.0001729039
29199	Vietnam	0.0001725347
21452	Welsh language	0.0001725109
22221	10s	0.0001724368
12289	Mayotte/Transnational issues	0.0001724073
22046	1903	0.0001716218
21812	Year in Review 4th Century	0.0001716117
23411	1110s	0.0001715665
6746	Fruit	0.0001713759
22234	120s	0.0001713458
11738	Linear algebra	0.0001712118
22233	110s	0.0001710861
95	ASCII	0.0001709205
29946	Atheism	0.0001705803
6599	Folk music	0.0001705259
1933	Byte	0.0001702716
20669	Ultraviolet	0.0001701547
7425	George H. W. Bush	0.0001700967
29410	Acronym	0.0001699965
7804	Geneva	0.0001697402
22729	140s	0.0001694005
6717	Film theory	0.0001691495
14292	Ontario	0.0001688607
21810	Year in Review 2nd Century	0.0001684764
16071	Papacy	0.0001684674
32493	Hexapoda	0.0001684163
3586	Comet	0.0001684072
9839	Julian calendar	0.0001683554
22114	1889	0.0001682296
12605	Mythology	0.0001681599
13833	Number theory	0.0001681598
21999	1791	0.0001679850
17419	Spanish	0.0001679201
2680	Britain and Ireland	0.0001676093
22226	60s	0.0001675470
3916	Carthage	0.0001674208
22410	1822	0.0001672721
19582	Tax	0.0001671232
30532	Benito Mussolini	0.0001670896
19271	The Lord of the Rings	0.0001669941
21033	Visigoths	0.0001668849
20777	Ural Mountains	0.0001663580
4902	Dynamite	0.0001660721
22346	1847	0.0001660698
3580	Church of England	0.0001659910
14820	Punk rock	0.0001658571
22108	1809	0.0001657527
9145	Indian Ocean	0.0001651393
1959	Bird	0.0001649915
22408	1827	0.0001648712
22898	1825	0.0001647647
5839	Ethernet	0.0001646304
19459	Thailand	0.0001645877
3091	Country music	0.0001645771
9935	January 1	0.0001645118
22245	1886	0.0001644303
3029	Chess	0.0001643883
31556	Eukaryote	0.0001643843
5097	Database	0.0001643648
27984	Saturn	0.0001642721
28115	San Francisco	0.0001639068
29537	Plasma	0.0001638860
1292	Anode	0.0001638271
17722	Slovenia	0.0001636986
22731	160s	0.0001636812
6973	Factors of production	0.0001635071
4922	Dutch	0.0001632096
3129	Computer programming	0.0001631634
17625	Saint Pierre and Miquelon	0.0001628455
5650	Engineering	0.0001627882
10488	Kilogram	0.0001625906
